scores_rating,scores_accuracy,scores_cleanliness,scores_checkin,scores_communication,scores_location,scores_value,listing_id
4.88,4.88,4.75,4.92,4.94,4.81,4.73,643679403139470097
4.5,4.65,4.35,4.6,4.8,4.78,4.32,644289113021750732
4.51,4.59,4.41,4.68,4.73,4.84,4.32,644304278514508886
4.95,5.0,4.86,4.95,5.0,4.95,4.9,647887169347763623
5.0,5.0,5.0,5.0,5.0,5.0,4.86,644318695744470891
4.81,4.81,4.76,4.82,4.94,4.74,4.82,644535872119080372
4.88,4.95,4.81,4.98,4.91,4.98,4.72,644730501256968407
5.0,4.6,4.6,5.0,5.0,5.0,4.8,644767713528701890
4.71,4.62,4.81,4.86,4.9,4.1,4.43,647980487041005138
4.5,4.5,4.63,4.88,4.75,4.63,4.25,644855110859341281
4.85,4.9,4.85,4.8,4.75,4.95,4.75,648069647815374890
5.0,5.0,5.0,5.0,5.0,5.0,5.0,644863764114762742
4.78,4.94,4.82,4.92,5.0,4.94,4.65,644876126977164218
4.88,4.88,4.81,4.81,4.94,5.0,4.69,648529125900423204
4.98,5.0,4.92,4.9,4.94,4.9,4.82,648680183790580891
4.0,5.0,5.0,3.5,4.0,5.0,4.5,645484368141203422
4.83,4.83,4.33,5.0,5.0,5.0,4.83,648762220097229568
5.0,5.0,5.0,5.0,5.0,5.0,5.0,648818181931720081
4.83,4.85,4.94,4.74,4.93,4.5,4.74,645517682076041188
4.9,4.86,4.9,4.81,4.86,4.67,4.76,649144703975839833
4.81,4.74,4.93,4.93,4.85,4.37,4.85,646196695872568403
4.35,4.48,4.5,4.46,4.56,4.67,4.23,646247008059024745
5.0,5.0,5.0,5.0,5.0,5.0,5.0,646328042905468802
5.0,5.0,5.0,5.0,5.0,5.0,5.0,649196806143935158
4.67,4.67,4.83,4.83,5.0,5.0,4.67,649366334604413975
5.0,5.0,4.5,5.0,5.0,4.5,5.0,649370730031132631
4.7,4.65,4.5,4.75,4.55,4.8,4.55,646386625230152396
4.73,4.76,4.78,4.71,4.67,4.88,4.61,646386647082376641
4.8,4.91,4.8,4.8,4.91,4.54,4.76,646443538868634616
4.52,4.63,4.85,4.69,4.85,4.63,4.59,649465473392034507
4.9,4.92,4.88,4.84,5.0,4.98,4.86,649476858911076646
4.96,4.96,4.94,4.84,4.96,4.76,4.84,649835066119290910
4.85,4.85,4.54,4.92,4.92,4.92,4.54,646455524586428840
4.9,4.93,4.93,4.92,4.93,4.8,4.77,649906858536454609
4.94,4.94,5.0,4.98,4.88,4.8,4.8,646557416547912385
5.0,5.0,4.0,5.0,5.0,5.0,4.0,646663918322241614
5.0,5.0,4.0,5.0,5.0,5.0,5.0,647197491411578310
5.0,4.97,4.93,4.97,5.0,4.97,4.8,649974943915158739
4.8,4.93,4.67,4.87,4.87,4.6,4.63,649987969908932555
4.0,4.0,4.0,4.0,4.0,4.0,4.0,657450439128400737
5.0,4.98,4.98,5.0,5.0,5.0,4.87,650109685913019875
4.75,4.92,4.89,4.92,4.89,4.81,4.7,657920467258249591
5.0,5.0,5.0,5.0,5.0,5.0,4.67,657994894090367037
4.95,4.9,4.92,4.92,4.97,4.36,4.87,658020245147652462
5.0,5.0,4.5,5.0,5.0,5.0,4.5,650160703312946665
4.81,4.67,4.78,4.89,4.89,4.52,4.67,650582327842639276
5.0,5.0,5.0,5.0,5.0,5.0,5.0,650765283746942885
4.0,3.83,4.5,4.5,4.17,3.33,3.83,658174043006808192
4.86,4.89,4.94,4.89,4.86,4.94,4.67,658473034991914255
4.9,4.87,4.9,4.87,4.87,4.84,4.84,650992044406663284
4.81,4.84,4.91,4.91,4.72,4.88,4.58,651311198793349838
4.83,4.83,4.92,4.58,4.25,4.92,4.5,651315067121164451
4.57,4.43,4.29,5.0,4.29,5.0,4.57,651319628968279396
4.65,4.7,4.78,4.61,4.74,5.0,4.61,658495131439257543
4.59,4.52,4.04,4.81,4.59,4.44,4.37,651434453197526155
5.0,5.0,5.0,5.0,5.0,3.5,5.0,658890333443186875
4.93,4.91,4.88,4.99,4.97,4.73,4.82,651484679090664597
5.0,4.0,4.0,5.0,5.0,4.0,4.0,658904039082440625
5.0,5.0,5.0,5.0,5.0,5.0,5.0,659114113644213053
4.8,4.82,4.76,4.92,4.96,4.97,4.66,659499704359748152
5.0,5.0,5.0,4.86,5.0,5.0,4.71,659645330677965914
4.7,4.78,4.74,4.65,4.78,4.91,4.57,659955741870259168
4.93,4.93,4.79,5.0,5.0,4.43,4.79,660108949014721674
5.0,5.0,5.0,5.0,5.0,5.0,4.67,651488133561343975
4.83,4.83,4.81,4.9,4.94,4.58,4.88,660372479053616181
3.0,3.0,3.0,3.0,3.0,3.0,3.0,651725894210064515
4.17,4.5,4.0,4.83,4.67,4.83,4.17,651893786139937485
4.76,4.91,4.79,4.88,4.97,4.61,4.67,660445221185068274
4.88,4.92,4.96,4.85,4.96,4.96,4.81,660465263800127445
5.0,5.0,5.0,5.0,5.0,5.0,5.0,653021239012833918
4.89,4.83,4.83,4.94,4.83,4.22,4.5,660706955664750310
4.0,4.0,3.88,4.67,4.38,4.86,4.06,660789081927553749
4.9,4.9,4.89,4.88,4.96,4.9,4.85,660822659354935239
4.92,4.75,5.0,4.92,4.92,4.96,4.71,653065502789340325
4.75,5.0,5.0,5.0,5.0,4.75,5.0,653763664101566615
4.7,5.0,5.0,5.0,4.7,4.8,4.6,660920869163406496
4.84,4.89,4.92,4.95,4.95,4.89,4.74,661019046748672639
4.33,4.67,4.83,5.0,4.5,4.67,4.33,661033818911536581
4.9,4.9,4.88,4.92,4.92,4.96,4.82,653812300930948775
4.82,4.91,4.82,5.0,5.0,5.0,4.27,661055563086986519
5.0,5.0,5.0,5.0,5.0,5.0,5.0,661093838904219138
4.87,4.87,4.8,5.0,5.0,4.8,4.87,661136537159106160
4.98,4.92,4.92,4.92,4.98,4.74,4.94,661335305594513869
5.0,5.0,4.0,5.0,5.0,4.0,4.0,653865457811253950
5.0,5.0,5.0,5.0,5.0,4.67,4.67,661504248157471561
4.63,4.78,4.52,5.0,5.0,4.89,4.7,661515013685917153
3.5,4.5,4.5,5.0,4.0,4.0,3.5,661749031543546949
4.56,4.67,4.51,4.84,4.91,4.32,4.53,662002660738084001
5.0,5.0,5.0,5.0,5.0,5.0,4.78,662328222554710885
4.45,4.61,4.47,4.79,4.79,4.97,4.55,662573452641798691
4.82,4.78,4.73,4.89,4.82,4.96,4.76,662863617887991108
5.0,5.0,5.0,5.0,5.0,5.0,5.0,654249001641943313
4.99,5.0,4.99,5.0,4.96,5.0,4.92,654394258321810408
4.48,4.5,4.23,4.85,4.6,4.96,4.4,662869554265604279
4.93,4.83,4.79,4.9,4.93,4.83,4.79,662945260229777032
4.64,5.0,5.0,4.73,4.82,5.0,4.55,663129806292383761
4.88,4.82,4.94,4.94,4.94,4.88,4.71,663198214586389984
4.74,4.81,4.76,4.88,4.9,4.63,4.64,663669574638185155
4.88,4.93,4.82,4.96,4.98,4.77,4.7,654407641847270158
4.7,4.6,4.4,4.9,4.95,4.45,4.7,663697610236716834
5.0,5.0,5.0,5.0,5.0,5.0,5.0,654752668126006137
4.91,4.73,4.73,4.73,5.0,5.0,4.73,655003993641878485
5.0,4.86,5.0,5.0,5.0,5.0,4.86,655009027036440545
4.65,4.71,4.77,4.81,4.81,4.55,4.71,663937063941457531
4.25,4.0,4.5,3.5,4.5,4.0,3.75,663939738065218395
4.89,4.89,4.89,4.78,5.0,5.0,4.89,655080337964436331
5.0,5.0,5.0,5.0,5.0,5.0,5.0,663951105394262858
1.0,1.0,1.0,1.0,1.0,1.0,1.0,663968043498394194
4.86,4.71,4.71,4.86,4.86,4.86,4.86,663974186332507855
4.76,4.79,4.92,4.94,4.95,4.82,4.76,655103076511739888
4.93,4.93,4.76,4.97,4.93,4.55,4.86,664466515573809563
4.97,4.94,5.0,4.97,5.0,4.89,5.0,655201560077947130
4.67,4.67,5.0,5.0,5.0,4.67,5.0,655255330176064897
4.8,4.84,4.8,4.84,4.84,4.89,4.72,664564069160624499
4.85,4.86,4.9,4.86,4.96,4.74,4.77,664571763325080671
4.75,4.83,4.79,4.79,4.83,4.67,4.5,655286337132146476
4.85,4.69,4.73,4.86,4.86,4.97,4.66,655296047998612492
5.0,5.0,4.0,5.0,5.0,5.0,4.0,655595838333305688
4.78,4.88,4.88,4.78,4.95,4.98,4.78,664580338277962658
4.9,4.86,4.9,4.95,4.95,4.9,4.76,655602871872659496
4.86,4.95,4.73,4.8,4.91,4.93,4.86,664586802840910540
4.88,4.94,4.94,4.94,4.93,4.72,4.88,664621737499698888
4.84,4.94,4.75,4.88,4.88,4.74,4.8,664647428689746567
4.78,4.76,4.83,4.9,4.91,4.92,4.62,664660024985722783
4.97,5.0,4.9,5.0,5.0,4.97,5.0,655609726305148270
5.0,5.0,4.96,5.0,5.0,4.93,5.0,664695836871797347
4.95,4.98,4.91,4.98,5.0,5.0,4.93,664725623771057757
4.68,4.77,4.71,4.84,4.9,5.0,4.61,655664340007764355
4.7,4.77,4.55,4.91,4.72,4.87,4.62,655773181209614853
4.79,4.84,4.73,4.84,4.91,4.82,4.64,665102181619045258
4.92,4.96,4.92,4.94,5.0,4.96,4.87,665135946672819599
4.75,4.25,4.25,4.25,4.75,4.75,4.5,656389319906009585
3.95,4.38,3.57,3.43,4.24,4.38,3.9,656420883008146804
4.74,4.67,4.7,4.78,4.85,4.5,4.57,665211485835689075
4.86,4.91,4.86,4.81,4.96,4.97,4.84,665236054181003453
4.8,4.74,4.8,5.0,4.89,4.8,4.63,656475017986422392
4.17,4.42,3.79,4.5,4.58,4.58,4.08,656524603351279909
3.5,4.08,3.33,4.42,4.33,4.42,3.58,656537203036433810
4.68,4.76,4.76,4.65,4.86,4.78,4.49,656554332722168423
4.79,4.7,4.95,4.77,4.91,4.49,4.81,656580697499727468
4.72,4.72,4.85,4.92,4.82,4.69,4.41,656581427272696333
4.93,4.89,4.83,4.87,4.96,4.83,4.72,656605955477815592
4.89,4.87,4.87,4.85,4.93,4.83,4.74,656611752759203660
4.92,4.99,4.95,4.9,4.94,4.97,4.86,665267097568238532
4.74,4.91,4.94,4.54,4.77,4.86,4.77,665269796465516326
4.89,4.92,4.76,4.7,5.0,4.95,4.68,665273971107858819
4.97,4.96,4.92,4.96,4.99,4.97,4.78,665288031998903946
4.85,4.88,4.83,4.92,4.93,4.98,4.83,665299285912865157
5.0,5.0,5.0,5.0,5.0,5.0,5.0,656635867594681722
4.76,4.84,4.86,4.63,4.84,4.71,4.71,656642478333809048
4.88,4.93,4.88,4.86,4.95,4.88,4.79,656645264510338023
4.62,4.64,4.87,4.56,4.9,4.9,4.51,665305199996381784
4.91,4.95,4.96,4.95,4.96,4.98,4.88,665311523470413415
4.87,4.9,4.86,4.94,4.99,4.91,4.89,665325150639677409
4.81,4.91,4.97,4.74,4.9,4.87,4.74,665342764182512224
4.74,4.63,4.78,5.0,5.0,4.93,4.59,656658446021972219
5.0,5.0,4.91,4.91,5.0,5.0,4.82,665515771836832440
4.0,5.0,3.5,4.5,3.0,5.0,3.5,665627041847954494
4.73,4.7,4.79,4.94,4.91,4.82,4.61,656667859721501707
5.0,5.0,5.0,5.0,5.0,5.0,5.0,665695661422761067
4.88,4.88,4.75,4.88,4.88,4.75,4.63,665791266661725998
4.85,4.91,4.91,4.94,4.91,4.94,4.68,657175221601289977
5.0,5.0,4.93,5.0,4.93,5.0,5.0,665899022705423412
4.0,4.5,3.5,4.5,4.5,3.0,3.0,657432035295581007
5.0,4.5,5.0,5.0,5.0,4.5,5.0,657443675143927382
4.94,4.89,4.83,4.94,4.94,4.83,4.61,666672711514359250
4.5,4.56,4.69,4.5,4.63,3.94,4.19,657448466403761651
5.0,5.0,5.0,5.0,5.0,5.0,5.0,666723555295266267
4.53,4.63,4.43,4.86,4.94,4.59,4.57,666700003558414873
4.92,4.81,4.81,4.92,4.85,4.88,4.62,666709470531177280
4.82,4.98,4.9,4.92,4.98,4.93,4.8,678998149626085566
5.0,5.0,5.0,5.0,5.0,4.0,4.0,666873841870678265
4.67,5.0,4.33,5.0,5.0,5.0,4.67,666922199430780798
4.74,4.63,4.95,4.89,4.79,4.74,4.84,667336979048462619
4.83,4.87,4.83,4.91,4.89,4.87,4.62,679007528457398508
4.92,4.87,4.92,4.9,4.95,4.77,4.9,679028957276218967
4.92,4.96,4.76,5.0,4.96,4.88,4.92,667889958572734316
4.73,4.88,4.73,4.7,4.85,4.58,4.55,679039326986747318
4.67,4.79,4.67,3.92,4.79,4.58,4.42,679047697612599146
4.75,4.94,4.69,4.88,4.94,4.78,4.91,667948957684071177
5.0,4.96,4.9,4.94,5.0,4.8,4.92,668194691463853399
4.83,4.86,4.97,4.83,5.0,4.97,4.67,668226569851234822
4.4,4.45,3.9,4.55,4.65,3.85,4.35,668317278429919714
4.07,4.36,3.93,4.79,4.57,4.79,4.07,668726727255245788
4.0,3.67,3.33,4.67,4.67,4.33,3.67,668727164968884050
5.0,5.0,5.0,5.0,4.88,4.85,4.94,679881449843533044
4.73,4.8,4.53,4.97,4.77,4.8,4.6,668758422090484588
4.16,4.16,4.03,4.71,4.58,4.71,3.84,680306371392534121
4.86,4.77,4.47,4.93,5.0,5.0,4.95,680402798369153113
4.83,5.0,5.0,5.0,5.0,4.61,4.44,680605898858906174
4.79,4.77,4.8,4.9,4.93,4.66,4.59,668932652455639020
5.0,5.0,4.75,4.88,4.88,5.0,5.0,681146524902136971
4.69,4.69,4.5,4.85,4.5,4.85,4.62,668958388730805856
4.0,4.0,3.0,5.0,5.0,3.0,4.0,669218375289627664
4.0,4.0,3.88,4.5,4.5,2.88,3.38,681169771390797769
4.9,4.95,4.8,4.9,4.95,4.9,4.75,681230186812530893
4.95,5.0,4.91,4.95,5.0,4.77,4.91,669222996858014350
4.92,5.0,4.8,4.96,5.0,4.92,4.88,681340075781451400
5.0,5.0,5.0,5.0,5.0,5.0,5.0,681586179851918622
4.85,4.95,4.88,4.91,5.0,4.86,4.64,681768552735273379
4.75,4.83,4.86,4.83,4.94,4.72,4.61,681808293678686182
4.45,4.45,4.3,4.75,4.83,4.36,4.38,669363106667572664
5.0,5.0,5.0,5.0,5.0,4.47,4.93,681809013516648501
5.0,5.0,5.0,5.0,5.0,5.0,5.0,669577510168739004
4.67,5.0,4.67,4.67,5.0,5.0,5.0,682063347378115314
4.68,4.74,4.74,4.81,4.9,5.0,4.58,682441939455372233
5.0,4.88,5.0,5.0,4.75,5.0,4.88,669609685319714177
4.38,4.5,4.5,4.38,4.5,3.5,4.38,669707155696013893
4.58,4.63,4.54,4.83,4.92,4.67,4.29,682915442828387022
4.93,4.97,4.93,4.87,5.0,4.93,4.8,683463856603128422
5.0,5.0,5.0,5.0,5.0,5.0,5.0,684164198533935697
4.82,4.84,4.71,4.87,4.96,4.75,4.65,669783943010412759
5.0,4.89,5.0,5.0,5.0,5.0,4.78,669850901654310442
4.12,4.06,3.85,4.3,4.58,4.42,4.0,670073803758542571
4.5,4.64,4.36,4.5,4.71,3.71,4.5,670115080994972920
5.0,5.0,5.0,5.0,5.0,4.8,5.0,684286838319300497
4.56,4.56,4.78,4.89,4.78,4.22,4.33,670218806951999111
4.75,4.79,4.77,4.77,4.87,4.96,4.56,670418668660434329
5.0,4.5,4.5,5.0,5.0,4.5,4.5,670473869827828379
5.0,5.0,5.0,5.0,5.0,5.0,5.0,670695401930795029
5.0,4.86,5.0,5.0,5.0,5.0,5.0,684286876087851492
5.0,5.0,4.8,5.0,5.0,5.0,4.6,670900286282546556
4.44,4.89,4.78,4.89,4.67,3.89,4.44,670960177752658643
4.74,4.79,4.85,4.89,4.94,4.08,4.74,684663898541540791
4.97,4.98,4.79,4.95,4.94,4.99,4.88,671015054572757157
5.0,4.97,5.0,4.97,5.0,4.97,4.97,684750963539212417
4.75,4.88,4.75,4.75,4.75,4.25,4.81,671146129821287947
4.92,5.0,5.0,5.0,5.0,5.0,4.92,671196671918910923
4.53,4.53,4.87,4.93,4.8,3.8,4.13,671454153913696950
4.67,4.75,4.72,4.78,4.81,4.97,4.58,671643238802933996
4.54,4.54,4.69,4.92,4.85,4.69,4.77,671724160695602188
5.0,4.67,4.0,4.67,5.0,5.0,5.0,684871853638837580
4.71,4.92,4.63,5.0,5.0,4.71,4.63,671842529766765883
4.87,4.91,4.85,4.91,4.95,4.83,4.83,684932910580123091
4.72,4.72,4.86,4.64,4.78,4.61,4.61,685089115723500164
4.67,4.67,5.0,5.0,5.0,5.0,5.0,685271201664985250
4.89,4.93,4.78,4.93,4.93,4.93,4.89,672378117100072720
4.76,4.84,4.76,4.92,4.88,4.55,4.69,672520701792298609
5.0,5.0,5.0,4.8,5.0,4.8,5.0,685488587890047473
4.91,4.91,5.0,5.0,5.0,4.64,4.82,672611306442525889
4.36,4.31,4.54,4.56,4.6,4.74,4.24,672987269857090280
4.64,4.68,4.73,4.55,4.73,4.68,4.73,685503986302480981
4.76,4.85,4.65,4.41,4.79,4.94,4.65,685525663380021316
4.88,4.88,4.84,4.77,4.95,4.83,4.73,685569143659208382
4.79,4.72,4.76,4.6,4.86,4.95,4.59,685578146524543807
4.76,4.83,5.0,4.62,4.93,4.79,4.52,685600920940307222
4.85,4.85,4.65,4.96,4.96,4.73,4.67,685640994179773880
5.0,5.0,5.0,5.0,5.0,5.0,5.0,673055756837612153
4.69,4.79,4.72,4.79,4.86,4.86,4.79,673118016279684903
4.91,4.91,4.81,4.93,5.0,4.81,4.74,673333633058832340
4.81,4.85,4.74,4.92,4.96,4.7,4.77,685645347475225424
4.89,4.93,4.8,4.83,4.98,4.85,4.8,685654926593630519
4.88,4.75,4.75,5.0,5.0,5.0,4.88,673399591963589865
4.89,4.84,4.93,4.59,4.98,4.91,4.68,685672822564257217
4.73,4.78,4.53,4.9,4.95,4.73,4.75,686043085948148767
5.0,5.0,5.0,5.0,5.0,5.0,5.0,673743968124300992
5.0,5.0,4.94,4.94,4.97,4.87,4.97,686140374204720785
4.98,4.96,4.96,4.96,4.98,4.88,4.91,673811607344083923
4.79,4.71,4.71,5.0,4.79,5.0,4.86,673910208440725002
4.9,4.92,4.9,4.98,4.98,4.84,4.84,673941096965423234
5.0,4.97,5.0,4.97,5.0,4.87,5.0,673953255538696495
4.87,4.96,4.96,4.51,4.91,4.91,4.82,686240222647510331
5.0,5.0,5.0,5.0,5.0,5.0,4.67,686250966406371576
4.74,4.84,4.84,4.74,4.89,4.63,4.68,686253474247866401
4.98,4.9,4.95,4.95,5.0,4.85,4.83,686257336261313605
4.94,4.92,4.88,4.94,4.98,4.79,4.83,673989649924745489
4.33,4.5,4.67,5.0,5.0,4.17,4.33,674051840841851030
4.8,4.95,5.0,4.85,4.9,4.8,4.85,674216624452040513
4.76,4.9,4.66,4.9,4.93,4.97,4.83,686264001455319892
5.0,5.0,5.0,5.0,5.0,5.0,5.0,686655613581921299
4.72,4.7,4.72,4.85,4.92,4.62,4.68,686851124216141028
4.87,4.94,4.87,4.9,4.94,4.9,4.84,674482898562062187
4.87,4.92,4.88,4.92,5.0,4.98,4.81,674585054086982055
4.67,4.73,4.8,4.47,4.47,3.67,4.4,674610280616274959
4.83,4.8,4.93,4.98,4.92,4.64,4.76,687634865143981883
4.93,4.96,4.85,4.96,4.97,4.93,4.91,687700770762472438
5.0,5.0,5.0,5.0,5.0,5.0,4.88,674678605788644217
4.82,4.85,4.94,4.93,4.83,4.91,4.83,674821388812462492
5.0,5.0,5.0,5.0,5.0,4.91,4.91,674928027165687925
4.98,5.0,4.96,4.96,5.0,4.98,4.89,687992663325028618
5.0,5.0,4.97,5.0,5.0,4.97,4.97,675147189760427740
4.86,4.91,4.9,4.96,4.93,4.7,4.79,688286334218297067
4.84,4.86,4.89,4.95,4.92,4.72,4.8,688334639074326203
4.76,4.79,4.76,4.5,4.83,4.76,4.57,688377863299748867
5.0,5.0,5.0,5.0,5.0,5.0,5.0,675268222496030365
4.87,4.87,4.82,4.89,4.97,4.87,4.87,675337213312155298
5.0,5.0,5.0,5.0,5.0,4.0,5.0,688455980810539382
4.82,4.83,4.86,4.97,4.92,4.92,4.8,675402080719928057
4.74,4.84,4.68,4.89,4.95,4.95,4.47,688975780102010085
4.85,4.89,4.91,4.91,4.98,4.63,4.72,689051527021224796
5.0,5.0,5.0,5.0,5.0,5.0,5.0,689267346838055839
5.0,5.0,5.0,5.0,5.0,4.83,4.83,675559012224578692
5.0,5.0,5.0,5.0,5.0,5.0,5.0,675775899824850295
5.0,5.0,5.0,5.0,5.0,5.0,5.0,675969478155972749
4.44,4.78,4.56,4.78,4.89,4.78,4.33,689532612051546251
4.66,4.63,4.58,4.66,4.76,5.0,4.42,689796024545543021
4.82,4.89,4.67,4.93,4.91,4.91,4.8,689867740143166157
4.95,4.97,4.97,4.98,5.0,4.98,4.87,675971470747654897
4.98,4.98,4.81,5.0,4.98,4.88,4.93,676133475589371910
4.08,4.0,3.83,4.42,4.25,4.33,4.0,689896770064434495
5.0,5.0,5.0,5.0,4.93,4.97,4.9,690442967819123757
5.0,4.88,5.0,5.0,5.0,4.88,4.75,676173347959786110
4.89,4.89,4.82,4.89,4.88,4.93,4.86,676184576758601428
5.0,5.0,5.0,5.0,4.98,4.95,4.98,676247236923508021
5.0,5.0,5.0,5.0,5.0,4.8,5.0,676392462332392618
5.0,5.0,5.0,5.0,5.0,5.0,4.0,676585795504375258
4.0,3.67,4.0,4.33,4.33,4.33,3.67,676699980414872249
4.72,4.83,4.93,4.83,4.9,4.97,4.72,690610089141214620
5.0,5.0,5.0,5.0,5.0,5.0,4.0,677514680899554957
5.0,5.0,5.0,5.0,5.0,4.86,4.98,678151695599668865
4.84,4.91,4.91,4.75,4.89,4.91,4.63,690633231419904501
4.87,4.95,4.89,4.65,4.93,4.87,4.84,690645890675474043
4.64,4.72,4.64,4.64,4.88,4.84,4.52,690654560278221634
4.78,4.84,4.86,4.71,4.96,4.67,4.71,690658313840014620
4.8,4.79,4.82,4.92,4.87,4.92,4.77,678414265123089040
4.83,4.93,4.98,4.62,4.9,4.9,4.76,690679893314015647
5.0,4.67,5.0,5.0,5.0,5.0,5.0,690690740363623495
5.0,5.0,5.0,5.0,5.0,4.68,5.0,678491328369179543
4.86,5.0,5.0,4.86,4.86,5.0,5.0,678539247301978769
4.61,4.52,4.65,4.81,4.94,4.94,4.32,678826423834670530
4.73,4.68,4.91,4.73,4.68,4.93,4.68,691309129299425143
4.5,4.88,4.75,4.0,4.38,4.88,4.5,691312221570467988
4.51,4.68,4.72,4.55,4.6,4.79,4.36,691316273218731600
4.74,4.74,4.78,4.74,4.67,4.89,4.48,691318629391940760
4.83,4.8,4.93,4.93,4.88,5.0,4.73,691322048105899974
5.0,5.0,5.0,5.0,5.0,4.86,5.0,691326038792581803
4.74,4.77,4.8,4.65,4.74,4.9,4.63,691332488194992513
4.52,4.7,4.52,4.73,4.73,4.97,4.42,691823613932299510
5.0,5.0,5.0,5.0,5.0,5.0,5.0,691834194332777776
4.47,4.74,4.5,4.89,4.82,4.63,4.55,691839303832373241
4.77,4.79,4.77,4.77,4.79,4.74,4.72,678982415479273241
4.66,4.71,4.79,4.79,4.82,4.39,4.63,678991419755174559
4.96,4.98,4.96,4.96,4.9,4.94,4.77,702544116820304209
4.88,4.92,4.92,5.0,4.96,4.92,4.81,702820957164744664
4.73,4.54,4.44,4.66,4.8,4.9,4.56,702836880005307297
4.88,4.83,4.96,4.96,4.83,4.83,4.75,703093444248279743
4.94,5.0,5.0,4.81,5.0,4.94,4.81,703770416622290119
4.47,4.6,4.53,4.6,4.87,4.73,4.47,692044455210094120
4.84,4.86,4.93,4.89,4.96,4.81,4.74,692059645530733795
4.57,4.71,4.14,5.0,4.86,4.86,4.57,692075993209327711
4.93,4.9,4.85,4.88,5.0,4.5,4.85,703824700652249138
5.0,5.0,5.0,5.0,5.0,5.0,5.0,704112947938610332
4.56,4.72,4.28,4.52,4.92,4.68,4.32,704238969118232408
4.59,4.7,4.63,4.83,4.8,4.67,4.39,692204814924686363
5.0,5.0,5.0,4.96,5.0,4.96,4.92,692230702979624332
5.0,5.0,5.0,4.0,5.0,5.0,5.0,704265676914840779
4.88,4.88,4.94,4.9,4.96,4.92,4.76,704582593768746311
4.29,4.58,4.33,4.69,4.62,4.76,4.29,704850714810349123
4.85,4.87,4.88,4.81,5.0,4.96,4.73,692552788473270206
4.83,5.0,4.83,5.0,5.0,5.0,5.0,704972177972466238
5.0,5.0,5.0,5.0,5.0,5.0,5.0,705072819882209669
4.81,4.74,4.65,4.61,4.94,4.81,4.61,705173426592177435
3.6,3.8,3.2,4.0,4.2,3.8,4.0,705238888350639672
4.96,4.78,5.0,5.0,4.96,4.96,4.87,705398491669442084
4.82,5.0,4.88,4.82,4.97,4.91,4.88,705585893401209714
4.42,4.42,4.33,4.42,4.75,4.67,4.67,705591127572933499
5.0,5.0,5.0,5.0,5.0,5.0,5.0,705697565070863438
4.78,4.92,4.92,4.86,4.92,4.97,4.84,705707747440509445
4.57,4.74,4.82,4.88,4.85,4.51,4.5,705748124992038935
4.79,4.85,4.96,4.96,4.95,4.77,4.8,705781782747338956
4.82,4.79,4.89,4.94,4.92,4.72,4.64,705787115320285408
5.0,5.0,5.0,5.0,5.0,4.57,5.0,705809815162105610
5.0,5.0,5.0,5.0,5.0,5.0,5.0,705825794135157409
4.89,4.87,4.95,4.79,4.95,4.92,4.84,705914490824443422
5.0,5.0,5.0,4.94,4.94,5.0,4.89,705920127669105187
4.64,4.6,4.6,4.78,4.86,4.14,4.54,692685186407794031
4.75,5.0,5.0,5.0,5.0,5.0,5.0,692813175974149856
4.79,4.92,4.83,4.96,4.88,4.75,4.75,693280666448184719
4.82,4.91,4.91,5.0,5.0,4.91,4.91,706026806882683967
4.9,4.93,4.78,5.0,4.99,4.97,4.75,706041628123784441
3.6,3.8,3.0,3.4,3.6,3.6,3.8,706051127623652164
4.92,4.88,4.96,4.94,4.98,4.69,4.73,693600211946568706
5.0,5.0,5.0,5.0,5.0,5.0,5.0,706088035897468344
5.0,5.0,5.0,4.89,5.0,4.56,4.67,706424149782137120
5.0,5.0,5.0,5.0,5.0,5.0,5.0,694100220923029649
4.94,4.91,4.91,4.97,5.0,5.0,4.84,706520595283864738
3.0,3.0,2.0,3.5,3.0,4.5,3.0,706554215553200354
4.97,4.9,4.97,4.53,4.77,4.9,4.7,706616723626653247
4.83,4.85,4.92,4.98,4.96,4.92,4.81,707169667473381435
4.64,4.72,4.69,4.95,4.87,4.85,4.69,707464301416192095
4.8,4.83,4.86,4.83,4.89,4.66,4.74,694461314624479390
4.92,4.89,4.89,4.92,4.98,4.98,4.73,695102306743183589
5.0,5.0,5.0,5.0,5.0,5.0,5.0,695325196244258853
4.63,4.79,4.58,4.74,4.89,3.68,4.53,695477836636864498
4.4,4.33,4.31,4.71,4.69,4.67,4.17,695549066594572574
4.86,4.93,4.96,4.57,4.93,4.89,4.82,695563674739894647
4.0,4.0,3.0,4.0,4.0,4.0,4.0,708127407313332285
4.61,4.78,4.94,4.39,4.61,5.0,4.5,708133673847259359
4.71,4.71,4.86,5.0,4.86,4.86,4.86,708136320791216608
4.5,4.0,4.5,5.0,4.5,5.0,4.5,708136381046300155
4.89,4.74,4.74,4.95,4.79,4.89,4.84,708154314922686699
4.63,4.38,4.38,4.88,4.63,5.0,4.63,708156252717773187
5.0,4.5,5.0,5.0,5.0,5.0,4.5,708158288853624106
4.73,4.67,4.53,4.8,4.87,4.87,4.73,708160801959368019
4.78,4.56,4.11,5.0,4.67,5.0,4.78,708162562217061499
5.0,3.0,4.0,5.0,5.0,5.0,4.0,708164304010029120
4.59,4.88,4.88,4.29,4.59,4.76,4.47,708165899940047771
4.8,4.6,4.4,5.0,4.8,5.0,4.6,708166130516205307
